Open,High,Low,Close,Volume,Date
20.988448409679812,21.312563697539172,20.861964468457014,21.162364959716797,64731500,2012-01-03
21.201895618766944,21.71573693946527,21.170275379918735,21.660400390625,80516100,2012-01-04
21.6445858484678,21.92127005357812,21.57343994616683,21.881744384765625,56081400,2012-01-05
21.76317293713254,22.284919775470925,21.76317293713254,22.221677780151367,99455500,2012-01-06
22.174242661113578,22.21376984612675,21.913369271258404,21.929180145263672,59706800,2012-01-09
22.07938145254994,22.253296551217257,21.937086595545768,22.00823402404785,60014400,2012-01-10
21.684114706803186,22.1189031286912,21.636683598988142,21.913366317749023,65582400,2012-01-11
22.031950271420882,22.150528815973303,21.858033665456528,22.13471794128418,49370800,2012-01-12
22.07938369434838,22.332351684570312,21.968710575578324,22.332351684570312,60196100,2012-01-13
22.450925015616136,22.64855640045045,22.269104503442446,22.340251922607422,72395300,2012-01-17
22.379776020740337,22.45092343489598,22.110997235665174,22.3165340423584,64860600,2012-01-18
22.261202074671168,22.482549798401188,22.158434404108522,22.229581832885742,74053500,2012-01-19
22.782942187250573,23.51022562834774,22.72760564952702,23.486509323120117,165902900,2012-01-20
23.360034004380577,23.676245492962156,23.201929767897916,23.502328872680664,76078100,2012-01-23
23.296788889541656,23.375841751104435,23.067537249598306,23.194021224975586,51703300,2012-01-24
22.980587215042455,23.439092167617947,22.980587215042455,23.367944717407227,59231700,2012-01-25
23.407463440494965,23.478610864943295,23.24145228084622,23.320505142211914,49102800,2012-01-26
23.280985658332032,23.344227662685803,23.059637889189684,23.10706901550293,44187700,2012-01-27
22.901525673602173,23.41536851052396,22.79085257410906,23.40746307373047,51114800,2012-01-30
23.44698494644424,23.4786066884887,23.107058758504536,23.34421730041504,50572400,2012-01-31
23.54975762389588,23.75529294670734,23.526041313813998,23.628808975219727,67409900,2012-02-01
23.636704217854852,23.85014639311462,23.486504001063842,23.676231384277344,52223300,2012-02-02
23.826439924934874,24.03197675172227,23.78691425000985,23.905492782592773,41838500,2012-02-03
23.74738688945791,23.889680213772504,23.69204883755987,23.873870849609375,28039700,2012-02-06
23.83434121162643,24.103119976180853,23.755288367732614,23.992446899414062,39242400,2012-02-07
23.92129514873404,24.24541039284167,23.889673413793144,24.237504959106445,49659100,2012-02-08
24.253323102864748,24.348185320532618,24.09521739634128,24.32447052001953,50481600,2012-02-09
24.221697930787634,24.34818187498437,24.000351782347128,24.111024856567383,44605300,2012-02-10
24.213798213698773,24.324472821861523,24.055694000021557,24.174272537231445,33319800,2012-02-13
24.13448581015638,24.237930020797528,23.75253585400324,24.07082748413086,59644000,2012-02-14
24.134488965339358,24.1822323366666,23.895770590968745,23.911684036254883,43311300,2012-02-15
24.118573344620817,25.10527825897198,24.110615863327535,24.89838981628418,94705100,2012-02-16
24.82677028482803,24.922257010580505,24.62783783548721,24.86655616760254,70036500,2012-02-17
24.810857927878057,25.153022019482943,24.786985485068076,25.01774787902832,50829900,2012-02-21
25.025698854052937,25.208716314814307,24.81085147781972,24.88246726989746,49253200,2012-02-22
24.82677153647467,25.13710568741698,24.66762496188495,24.962045669555664,35034700,2012-02-23
25.049571990966797,25.06548695011193,24.858597034427362,25.049571990966797,35575400,2012-02-24
24.858599984611274,25.06548992484925,24.74719829284245,24.946130752563477,34568400,2012-02-27
24.993872565247827,25.407652420018714,24.97000012518,25.359909057617188,45230600,2012-02-28
25.37582125618872,25.46335201441316,25.153017897412397,25.25646209716797,59323600,2012-02-29
25.40765903004972,25.773694099912273,25.34400069104169,25.694122314453125,77344100,2012-03-01
25.710031270851218,25.813473960682348,25.463353936819676,25.527013778686523,47314200,2012-03-02
25.471311296356298,25.503141219035513,25.160978656639443,25.304208755493164,45240000,2012-03-05
25.097322028949577,25.44744209573038,25.05753462290561,25.113235473632812,51932900,2012-03-06
25.20075686537325,25.399689268315026,25.08935520540067,25.336030960083008,34340400,2012-03-07
25.495183620076904,25.630456229580396,25.38378041558263,25.471309661865234,36747400,2012-03-08
25.542923986085846,25.590668864275443,25.399693904719246,25.455394744873047,34628400,2012-03-09
25.43948348606011,25.622502510275176,25.320124308691526,25.49518585205078,34073600,2012-03-12
25.654335112177833,26.01241116393477,25.58271929473267,25.996496200561523,48951700,2012-03-13
25.885086688692628,26.163593910557942,25.853259807010055,26.07606315612793,41986900,2012-03-14
26.09198288246365,26.211340540386335,25.924880340090773,26.139724731445312,49068300,2012-03-15
26.187467506309858,26.219297426712526,25.861218410853212,25.9407901763916,65626400,2012-03-16
25.893045784469304,25.948746621961213,25.582711679737812,25.62249755859375,44789200,2012-03-19
25.542923986085846,25.582712902311243,25.256462305618584,25.455394744873047,41566800,2012-03-20
25.43152095554922,25.582711544055094,25.32011928115624,25.391735076904297,37928600,2012-03-21
25.312159332648662,25.53496417743372,25.296245893383457,25.463348388671875,31749500,2012-03-22
25.54292546556364,25.550884463456967,25.240548808185814,25.471309661865234,35912200,2012-03-23
25.614550906798378,25.948759128293695,25.582724009655042,25.932844161987305,36758300,2012-03-26
25.9805800505006,26.02036593473359,25.78164759386727,25.877134323120117,36274900,2012-03-27
25.877124672553304,26.020356230750263,25.495174862517164,25.614532470703125,41344800,2012-03-28
25.511101761231497,25.614544462995987,25.312167767916506,25.5588436126709,37038500,2012-03-29
25.781647032653375,25.78960299513943,25.495183815662152,25.670242309570312,31749400,2012-03-30
25.638421457537913,25.829394956827485,25.42357399423536,25.694122314453125,35853600,2012-04-02
25.590673204287185,25.614544129696274,25.19280825830295,25.415613174438477,42752100,2012-04-03
25.19280535077138,25.216677791159643,24.707409687015723,24.834726333618164,49455900,2012-04-04
24.78698303765109,25.168932978492006,24.707409753875694,25.081403732299805,50368600,2012-04-05
24.842684834867992,24.985916447616592,24.643752376658092,24.7471981048584,31056400,2012-04-09
24.715366540594193,24.8188122619201,24.110611725696447,24.245885848999023,54131300,2012-04-10
24.214058486162486,24.293631771120182,24.054911916247097,24.150400161743164,43014000,2012-04-11
24.2538455832928,24.6994553942579,24.20610221702306,24.651710510253906,38304000,2012-04-12
24.58009777342514,24.794945225086945,24.44482362064561,24.51643943786621,39749200,2012-04-13
24.65966928319014,24.818815869408223,24.484609252537712,24.731285095214844,38124800,2012-04-16
24.882473738573697,25.153022019482943,24.82677288975138,25.01774787902832,34361500,2012-04-17
24.89042923800437,24.914300161179707,24.699454263930782,24.77902603149414,40552900,2012-04-18
24.7710753622127,25.208727792818404,24.61988774808463,24.675588607788086,54781200,2012-04-19
25.5827172458478,26.171555666154212,25.503142435354604,25.797561645507812,106045000,2012-04-20
25.71003423681215,25.86122182548472,25.487227800043115,25.5588436126709,61398200,2012-04-23
25.630453363273343,25.87713066741882,25.328076739710927,25.39969253540039,40871100,2012-04-24
25.39969269089212,25.717984274941596,25.359906812036183,25.62249755859375,62495500,2012-04-25
25.558844025068815,25.646374801411618,25.399698952677053,25.550888061523438,40308100,2012-04-26
25.558844713872766,25.638419528814715,25.36786971121531,25.44744300842285,41419100,2012-04-27
25.447439106613608,25.550884832442588,25.399695742703248,25.47926902770996,35697200,2012-04-30
25.503139582501927,25.733901953915495,25.423567816378497,25.471309661865234,43832300,2012-05-01
25.343996158842184,25.407654486466367,25.1768921002448,25.304208755493164,37385300,2012-05-02
25.36786181956824,25.38377677760567,25.153015956998658,25.272375106811523,31501300,2012-05-03
25.025704512947264,25.121191245486752,24.603967143984164,24.651710510253906,57927200,2012-05-04
24.428905595429587,24.556222242679706,24.325459870955015,24.389118194580078,48641400,2012-05-07
24.253841358576192,24.492561183811393,24.00716557179374,24.269756317138672,46328300,2012-05-08
24.023084468785246,24.532351084403587,23.951468661247137,24.47665023803711,50309300,2012-05-09
24.55622357051294,24.683540224647476,24.22997445457641,24.460735321044922,43839200,2012-05-10
24.420946602720882,25.097317197929215,24.420946602720882,24.794939041137695,43459300,2012-05-11
24.52439225668197,24.699453784485243,24.38116064947353,24.41299057006836,40528900,2012-05-14
24.541146582180406,24.66929866399127,24.148680640672968,24.19673728942871,61822800,2012-05-15
24.276826554225234,24.284836248264973,23.820284687810567,23.948436737060547,60083700,2012-05-16
24.02052698744273,24.19673570648179,23.796260095098564,23.804269790649414,48484000,2012-05-17
23.860333041379906,23.87635090168816,23.36374270719387,23.443838119506836,56205300,2012-05-18
23.30768245188353,23.86033926042728,23.275643667530467,23.82830047607422,38787900,2012-05-21
23.780237381210668,23.932416982556948,23.628056252171483,23.8363037109375,39504900,2012-05-22
23.50791333856748,23.547960279505716,22.939237305548772,23.315685272216797,65171000,2012-05-23
23.355744735816614,23.467877452720217,23.035364453453674,23.283658981323242,52575000,2012-05-24
23.387774689893803,23.515926754411595,23.235593540394007,23.2756404876709,29507200,2012-05-25
23.531945483542795,23.80426901259785,23.40379341430432,23.676116943359375,37758800,2012-05-29
23.507916234629967,23.61203921051255,23.32369783931068,23.499906539916992,41585500,2012-05-30
23.467866230245722,23.56398103283877,23.17952487785249,23.379762649536133,39134000,2012-05-31
23.03535034503545,23.195539624259244,22.77904627612318,22.78705596923828,56634300,2012-06-01
22.923221027677293,23.051373080754615,22.682934782387584,22.86715316772461,47926300,2012-06-04
22.835121154785156,23.027349278482333,22.739006329089907,22.835121154785156,45715400,2012-06-05
23.131467495596507,23.52393488574935,23.075401162058387,23.507915496826172,46860500,2012-06-06
23.740190214683015,23.788248380823475,23.363743746074014,23.411800384521484,37792800,2012-06-07
23.395780556279632,23.772228545509428,23.267628504365266,23.748199462890625,42551100,2012-06-08
23.812278987597978,23.876355022969886,23.083413512357584,23.147489547729492,46361900,2012-06-11
23.307680597190405,23.467869923128795,23.099433098546623,23.459861755371094,35337900,2012-06-12
23.40379081528688,23.580001036691314,23.267629065880268,23.33170509338379,32984600,2012-06-13
23.491896845204014,23.596019821086593,23.131468221585354,23.499906539916992,39458900,2012-06-14
23.700144519687072,24.09261039769412,23.62004909959127,24.044553756713867,62314400,2012-06-15
24.020521531495763,24.05256030642198,23.796254690090876,23.900379180908203,58679900,2012-06-18
24.18071382707044,24.917588890740966,24.06857963567532,24.58919906616211,75725800,2012-06-19
24.773418426513672,24.86953170556264,24.54114186804145,24.773418426513672,36257100,2012-06-20
24.797448613753602,24.9416200753185,24.076592833622286,24.140668869018555,48456600,2012-06-21
