Open,High,Low,Close,Volume,Date
0.3278578815903152,0.33015061927784717,0.3212090324896414,0.32189685106277466,468044000,2012-01-03
0.3221261233997814,0.32694082634500854,0.31914559430660583,0.3255651891231537,347372000,2012-01-04
0.32396034258329054,0.33886299013448157,0.3225847051689441,0.33725807070732117,563548000,2012-01-05
0.3370288416797752,0.3372580963787709,0.32946288998750106,0.333360493183136,533252000,2012-01-06
0.3335897752134025,0.3397800893866192,0.33106778220555416,0.333360493183136,508244000,2012-01-09
0.33840450459236987,0.33863378665835947,0.3296921960538915,0.33198490738868713,546328000,2012-01-10
0.32900439075684346,0.3319849210812635,0.32396043107851213,0.3253360688686371,484272000,2012-01-11
0.32602374100128584,0.32625299564225496,0.3161650534954908,0.3232724666595459,652364000,2012-01-12
0.32097972643700956,0.32166754495853284,0.3131845227431094,0.31478941440582275,504300000,2012-01-13
0.3196041966668223,0.3196041966668223,0.30951625293415835,0.3099747896194458,627176000,2012-01-17
0.31593581444517604,0.32304322795996454,0.3143309225541395,0.3205212354660034,632676000,2012-01-18
0.3232725987907587,0.3294629412585885,0.3198335317891977,0.3290043771266937,608312000,2012-01-19
0.32854584275471166,0.3324434739169791,0.32487752099136175,0.3260238766670227,546272000,2012-01-20
0.32625307105627516,0.3351946600712677,0.3221261859209917,0.33496537804603577,562792000,2012-01-23
0.3326725453780075,0.34390684120907267,0.332443290767941,0.3425312042236328,730920000,2012-01-24
0.3333604560638336,0.34138494359185245,0.32373104916519674,0.3404678702354431,1274152000,2012-01-25
0.34551184053086254,0.3494094707610879,0.33542392392988407,0.33725807070732117,799672000,2012-01-26
0.3351946379848854,0.34367766239045733,0.3324433905197362,0.34184351563453674,449996000,2012-01-27
0.33588248723011055,0.340926445930141,0.3308385011988093,0.3393215537071228,399076000,2012-01-30
0.34023857829658377,0.3404678602946255,0.3326726276676766,0.3386336863040924,357900000,2012-01-31
0.34253121938003733,0.3461995666160214,0.33771654438047716,0.34230196475982666,428020000,2012-02-01
0.34413620593972855,0.3565168324620714,0.3406971126487814,0.35514122247695923,696236000,2012-02-02
0.3604143388011147,0.36568757693028187,0.35972652037883074,0.3627070486545563,495232000,2012-02-03
0.3608729801432749,0.3613315167809219,0.3567460957419215,0.35995590686798096,278868000,2012-02-06
0.36041447705448804,0.362936442461934,0.35445341821640153,0.3608730137348175,410296000,2012-02-07
0.36087300826874874,0.38104886787905595,0.35903883424394495,0.37394148111343384,847612000,2012-02-08
0.3785269154100931,0.3805903441762774,0.37302439314815444,0.3737122118473053,561944000,2012-02-09
0.37004390697440154,0.37141954453367737,0.36247795506092756,0.3645414113998413,440268000,2012-02-10
0.37371229943048745,0.37508793715118355,0.362707279658743,0.370273232460022,610668000,2012-02-13
0.37027313772636644,0.3755463778648537,0.36706332630972444,0.37233656644821167,453756000,2012-02-14
0.37577560673194343,0.38746844071897274,0.36981454875203357,0.3707316219806671,1110856000,2012-02-15
0.3452825842296798,0.38013181013781305,0.34390694682178613,0.3771512806415558,1888588000,2012-02-16
0.3773805208797235,0.3799024860733387,0.35995590985444803,0.36339497566223145,1020360000,2012-02-17
0.363165614751622,0.37417062841113913,0.362477796273291,0.365229070186615,518176000,2012-02-21
0.36339486707684027,0.37233642457275956,0.36224851215011944,0.3627070486545563,492432000,2012-02-22
0.3633949516233241,0.36683401720361014,0.3576631483249169,0.3647705614566803,323968000,2012-02-23
0.36591696274788027,0.36637552674803203,0.36041446805873045,0.3620193600654602,366668000,2012-02-24
0.3574341114326642,0.359039004214907,0.34963887496975865,0.3546828627586365,745268000,2012-02-27
0.3546826958014148,0.3588095805354779,0.3478045363571313,0.3514728844165802,699884000,2012-02-28
0.35261924803377576,0.35858030693728427,0.3471167531468972,0.3473460078239441,689196000,2012-02-29
0.34872165688612555,0.3537656152565085,0.347346019452717,0.3496387302875519,449944000,2012-03-01
0.34849225775815207,0.3576630980156003,0.34849225775815207,0.35261914134025574,684076000,2012-03-02
0.350097387296472,0.35078520624953985,0.3381752923246504,0.3406972587108612,514848000,2012-03-05
0.3367995510338385,0.33955079867030286,0.33152631045404096,0.3374873697757721,471400000,2012-03-06
0.33932147891710934,0.34092637078639254,0.3347360579584346,0.3395507335662842,441984000,2012-03-07
0.34046800394735754,0.3441363534762004,0.3386338291829361,0.3406972587108612,430852000,2012-03-08
0.3416142365399001,0.3441362293477172,0.3379458883342149,0.3397800624370575,367836000,2012-03-09
0.3411556567761091,0.3434483672823905,0.3335897066391274,0.3345067799091339,299948000,2012-03-12
0.3358825293943473,0.34092648872755954,0.3342776096385884,0.33909231424331665,553288000,2012-03-13
0.33909229704885285,0.33978011586197576,0.32831656008083693,0.3294629156589508,735708000,2012-03-14
0.33037987864546864,0.33611165461821435,0.3292335234509195,0.334277480840683,382380000,2012-03-15
0.3345067969827478,0.33611168895280735,0.33267262301785133,0.33473607897758484,428340000,2012-03-16
0.33657025670042034,0.3381751486883991,0.33404826405412025,0.335653156042099,405400000,2012-03-19
0.33381898451923686,0.33381898451923686,0.32717013452087756,0.33015066385269165,449616000,2012-03-20
0.3301506397468509,0.33450677876133217,0.32648229201688184,0.3315262496471405,467840000,2012-03-21
0.3290043145125314,0.33381901833092076,0.3280872410858238,0.3310677707195282,425372000,2012-03-22
0.33015054863906945,0.33450668645143844,0.32785781144208986,0.3335896134376526,315456000,2012-03-23
0.3367995510338385,0.3390922619527705,0.3335897666798418,0.3374873697757721,288600000,2012-03-26
0.3388629890512705,0.34390694733563615,0.33817517034629596,0.3397800624370575,419968000,2012-03-27
0.3441362996013679,0.3521607890246023,0.3416143062786988,0.3475753664970398,892448000,2012-03-28
0.3471167036948543,0.35193137920213236,0.3427605374763484,0.34918013215065,372700000,2012-03-29
0.352160666223944,0.3551411952937851,0.34711670866874006,0.3530777394771576,527240000,2012-03-30
0.3521607030941353,0.355141232476029,0.34642892633328864,0.3514728844165802,407776000,2012-04-02
0.3539948927945494,0.3544534294894622,0.34390694885012446,0.3457411229610443,430476000,2012-04-03
0.34046784643222805,0.34482398556752225,0.33381896940366784,0.33588242530822754,495896000,2012-04-04
0.3363410795983239,0.3404679655196621,0.33427762297201713,0.33542400598526,369424000,2012-04-05
0.3301506972928206,0.33221412616854756,0.32464817473876567,0.3310677707195282,365504000,2012-04-09
0.32969203932887725,0.33427745981870677,0.32304319055112923,0.32464808225631714,470360000,2012-04-10
0.32900418364648365,0.3358823409359858,0.3278578286534431,0.32877492904663086,372960000,2012-04-11
0.32923356683209665,0.33840440959687795,0.3278579294848725,0.33657026290893555,384868000,2012-04-12
0.3335896686102419,0.33542384227242616,0.32441880029932085,0.32464808225631714,311324000,2012-04-13
0.3269408173985565,0.32785789063385495,0.31547726530100584,0.32075050473213196,463468000,2012-04-16
0.321667713811092,0.3255653177040056,0.32029207604593396,0.32143843173980713,460696000,2012-04-17
0.31937494084081663,0.32097983303652533,0.3141017001995421,0.31799930334091187,400764000,2012-04-18
0.31387244021920574,0.3257945598390822,0.3115797291125022,0.3131846487522125,667188000,2012-04-19
0.31501874698822935,0.31593584768765043,0.3063064406657036,0.3069942593574524,509592000,2012-04-20
0.3017210291838662,0.3047015587262618,0.29598925211436256,0.30332592129707336,706244000,2012-04-23
0.30424317213723323,0.3067651662246469,0.29232104808540404,0.293925940990448,730440000,2012-04-24
0.29828196040327604,0.30217956331110946,0.29277943806462703,0.2998868525028229,727112000,2012-04-25
0.29965761484981235,0.3026381445362173,0.2975941586063303,0.3001161515712738,539208000,2012-04-26
0.29965755607565314,0.30149172993301854,0.29438431648495195,0.2975941002368927,475356000,2012-04-27
0.29598938782449485,0.29965773776341076,0.2939259307346241,0.2980528175830841,262268000,2012-04-30
0.29644778881366907,0.30653573285475677,0.29644778881366907,0.30332592129707336,408680000,2012-05-01
0.30217955059237017,0.3033259059482633,0.29300870774522475,0.2946135997772217,684008000,2012-05-02
0.2953013622030068,0.29713553588928493,0.2877354128291485,0.28956958651542664,419536000,2012-05-03
0.2877355934456019,0.2893404861792899,0.2810867130756378,0.2810867130756378,545092000,2012-05-04
0.28613061990119193,0.290945324073738,0.28360862679533033,0.28590133786201477,604440000,2012-05-07
0.2833793007516351,0.28750618549707874,0.27833534265443405,0.28567203879356384,462312000,2012-05-08
0.2806280153760801,0.2891110657221778,0.27787676836198044,0.28681835532188416,520608000,2012-05-09
0.2895695746346113,0.29002811120455185,0.28016945196015464,0.2847548723220825,597092000,2012-05-10
0.3083698747732262,0.31364311459261984,0.30172099766833294,0.3028673529624939,1435140000,2012-05-11
0.3003454396139141,0.3056186808243879,0.294155124858694,0.30103325843811035,437472000,2012-05-14
0.3010333484920431,0.307682229339918,0.29667720685445176,0.2980528175830841,599940000,2012-05-15
0.2985112942996732,0.3019503611098336,0.291174596572979,0.2920916974544525,470484000,2012-05-16
0.29323811664590627,0.2959893652243823,0.29002830386161804,0.29002830386161804,335364000,2012-05-17
0.2907159468987466,0.29209158402109336,0.27558404787798346,0.2769596576690674,567288000,2012-05-18
0.27741826235606337,0.28315003898919133,0.27558408836720905,0.2817744016647339,416260000,2012-05-21
0.28154514415133935,0.2820036808110998,0.27420844827010665,0.2783353328704834,410140000,2012-05-22
0.27535483785864767,0.2856720643094114,0.2712279527445962,0.28521350026130676,496000000,2012-05-23
0.2868183029221136,0.28727683945214805,0.27558400761434626,0.2776474356651306,520420000,2012-05-24
0.2774182323757081,0.28658907399762773,0.2774182323757081,0.2842963635921478,391752000,2012-05-25
0.28888182213554964,0.2934672435454365,0.2877354667830779,0.29163306951522827,310000000,2012-05-29
0.2884233721998995,0.29048680152238765,0.28315013052642624,0.28819409012794495,379792000,2012-05-30
